original_requirement_id,source_plan,source_section,source_text,normalized_item_ids,disposition,rationale
LAM-AI-027,01-EVERYTHING-WE-ARE-KEEPING.md,19. Metadata Storage,AI embeddings; Local cache/index; Rebuildable,CAN-LAM-AI-027,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-028,01-EVERYTHING-WE-ARE-KEEPING.md,20.6 Inspector capabilities,AI status,CAN-LAM-AI-028,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-029,01-EVERYTHING-WE-ARE-KEEPING.md,21. Search,AI state,CAN-LAM-AI-029,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-030,01-EVERYTHING-WE-ARE-KEEPING.md,21. Search,OCR text,CAN-LAM-AI-030,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-031,01-EVERYTHING-WE-ARE-KEEPING.md,22. Local AI,AI review queues,CAN-LAM-AI-031,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-032,01-EVERYTHING-WE-ARE-KEEPING.md,22.3 Processing state,Model identity,CAN-LAM-AI-032,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-033,01-EVERYTHING-WE-ARE-KEEPING.md,22.3 Processing state,Model version,CAN-LAM-AI-033,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-034,01-EVERYTHING-WE-ARE-KEEPING.md,22.3 Processing state,Disambiguation Box 3: AI Suggestions vs. Approved User Metadata,CAN-LAM-AI-034,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-035,01-EVERYTHING-WE-ARE-KEEPING.md,22.3 Processing state,"AI Derived Data: Hashes, embeddings, OCR indexes, face embeddings, and similarity vectors are rebuildable cache data and may be generated automatically. They remain visibly machine-derived and have zero authority over approved user metadata.",CAN-LAM-AI-035,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-036,01-EVERYTHING-WE-ARE-KEEPING.md,22.3 Processing state,"AI Suggestions: Candidate identities, tags, locations, relationships, photographers, duplicate actions, and other consequential interpretations are reviewable queue items. They have ZERO authority over user data until approved.",CAN-LAM-AI-036,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-037,01-EVERYTHING-WE-ARE-KEEPING.md,22.3 Processing state,"Execution Guardrail: A weaker coding model MUST NEVER allow an AI suggestion to silently overwrite, modify, or delete approved user metadata, asset filenames, or directory placements without explicit user confirmation in the Review Centre.",CAN-LAM-AI-037,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-038,01-EVERYTHING-WE-ARE-KEEPING.md,22.4 AI data control,Removing AI data does not delete media or approved manual metadata.,CAN-LAM-AI-038,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-039,01-EVERYTHING-WE-ARE-KEEPING.md,25. Duplicate Management,Similar-photo candidates,CAN-LAM-AI-039,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-040,01-EVERYTHING-WE-ARE-KEEPING.md,27. Review Centre,"Rejected or suppressed suggestions must not automatically return when the source media, model identity/version, relevant configuration, candidate identity/evidence, and user decision are materially unchanged.",CAN-LAM-AI-040,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-041,01-EVERYTHING-WE-ARE-KEEPING.md,27. Review Centre,"The prior decision and provenance remain in history, and the new candidate is never silently approved.",CAN-LAM-AI-041,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-042,01-EVERYTHING-WE-ARE-KEEPING.md,30.4 Face and AI privacy,AI tags,CAN-LAM-AI-042,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-043,01-EVERYTHING-WE-ARE-KEEPING.md,originals,Suppression rules,CAN-LAM-AI-043,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-044,01-EVERYTHING-WE-ARE-KEEPING.md,originals,OCR indexes,CAN-LAM-AI-044,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-045,01-EVERYTHING-WE-ARE-KEEPING.md,33. External Filesystem and Drive Behaviour,"Only a stable asset UUID carried by a trustworthy sidecar or a verified full-file hash may finalize an automatic identity match. Partial hash, filename, original filename, capture date, size, and sidecar references are candidate-ranking evidence only; ambiguous matches remain in Review.",CAN-LAM-AI-045,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-046,01-EVERYTHING-WE-ARE-KEEPING.md,36. Target Local Architecture We Are Keeping,Proven local AI logic where adaptable,CAN-LAM-AI-046,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-047,01-EVERYTHING-WE-ARE-KEEPING.md,37. Cross-Platform Support,"No separate manual installation of Docker, databases, AI runtimes, or media tools",CAN-LAM-AI-047,NONFUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-048,01-EVERYTHING-WE-ARE-KEEPING.md,39. Required Legal and Attribution Material We Are Keeping,AI model licences,CAN-LAM-AI-048,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-049,01-EVERYTHING-WE-ARE-KEEPING.md,41. Definition of “Kept”,It uses the approved metadata and storage model.,CAN-LAM-AI-049,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-050,02-EVERYTHING-WE-ARE-DELETING.md,1. Deletion Principle,"A weaker coding model MUST NEVER treat the deletion of a server subsystem (PostgreSQL, Redis, REST APIs, Docker, account services) as permission to delete or drop the underlying user-facing feature (gallery browsing, search, albums, sharing/export, AI processing, thumbnail generation, memories).",CAN-LAM-AI-050,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-051,02-EVERYTHING-WE-ARE-DELETING.md,"1.2 Objective 4-Prerequisite Definition of ""Removed""",Weaker coding models regularly delete files blindly without checking whether desktop modules still import them. A server subsystem or legacy module is marked Verified Removed ONLY when all four objective criteria are met:,CAN-LAM-AI-051,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-052,02-EVERYTHING-WE-ARE-DELETING.md,1.3 Rejected Terminology Linter Registry,"To prevent lower-capability coding models from re-introducing server-centric or ambiguous concepts, the planned terminology linter applies to final target production identifiers, target UI text, and target architecture prose. It must allow documented legacy/removal contexts, quoted upstream text, tests that assert rejected wording, legal notices, generated/vendored exclusions, and the Master Plan itself. The exact linter path is established during mapping rather than assumed here.",CAN-LAM-AI-052,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-053,02-EVERYTHING-WE-ARE-DELETING.md,1.3 Rejected Terminology Linter Registry,"aiChecked; Insufficient single boolean; ignores models, hashes, and task invalidation.; Per-task status, invalidation/staleness, model identity/version, source identity/hash, configuration identity/hash, and processing-time concepts; exact serialization is selected during target-schema mapping.; All .ts, .svelte, .rs, .json files.",CAN-LAM-AI-053,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-054,02-EVERYTHING-WE-ARE-DELETING.md,1.3 Rejected Terminology Linter Registry,Lamha server URL / internal Lamha api endpoint; Refers to a legacy HTTP application server slated for deletion.; Tauri IPC command for UI-to-core; mapped non-network local IPC for Rust-to-worker.; Target UI-to-core client utilities. Explicit opt-in outbound provider clients (for example map tiles) require separate allowlisting and disclosure.,CAN-LAM-AI-054,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-055,02-EVERYTHING-WE-ARE-DELETING.md,2. Server Product Architecture to Delete,"A bundled local worker using local IPC is not considered a retained server, provided it exposes no network listener and exists only to support the desktop app.",CAN-LAM-AI-055,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-056,02-EVERYTHING-WE-ARE-DELETING.md,5. Redis and Server Queue Dependencies to Delete,Distributed worker assumptions,CAN-LAM-AI-056,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-057,02-EVERYTHING-WE-ARE-DELETING.md,12. Server Administration to Delete,Remote worker management,CAN-LAM-AI-057,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-058,02-EVERYTHING-WE-ARE-DELETING.md,12. Server Administration to Delete,AI job state,CAN-LAM-AI-058,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-059,02-EVERYTHING-WE-ARE-DELETING.md,14. Cloud and Remote Storage to Delete,Remote AI result storage,CAN-LAM-AI-059,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-060,02-EVERYTHING-WE-ARE-DELETING.md,15. Remote Machine Learning to Delete,Cloud OCR,CAN-LAM-AI-060,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-061,02-EVERYTHING-WE-ARE-DELETING.md,15. Remote Machine Learning to Delete,Remote model processing,CAN-LAM-AI-061,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-AI-062,02-EVERYTHING-WE-ARE-DELETING.md,15. Remote Machine Learning to Delete,Third-party upload of media for AI,CAN-LAM-AI-062,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
