"RelativePath","TopLevel","Extension","Bytes","Category","GraphPolicy","Reason"
"docs/docs/features/mobile-app.mdx","docs",".mdx","8276","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/mobile-backup.md","docs",".md","3799","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/monitoring.md","docs",".md","7568","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/partner-sharing.md","docs",".md","2321","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/reverse-geocoding.md","docs",".md","916","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/searching.md","docs",".md","133461","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/sharing.md","docs",".md","2695","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/supported-formats.md","docs",".md","2924","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/tags.md","docs",".md","1207","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/user-settings.md","docs",".md","1025","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/features/xmp-sidecars.md","docs",".md","5501","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/_category_.json","docs",".json","41","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/assets/20231219_183007_add-new-server-option.png","docs",".png","39500","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/better-facial-clusters.md","docs",".md","2325","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/custom-locations.md","docs",".md","2733","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/custom-map-styles.md","docs",".md","2471","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/database-gui.md","docs",".md","1645","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/database-queries.md","docs",".md","5428","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/docker-help.md","docs",".md","747","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/external-library.md","docs",".md","2564","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/add-path-button.webp","docs",".webp","1462","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/add-path-field.webp","docs",".webp","11576","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/administration-link.webp","docs",".webp","21434","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/create-external-library.webp","docs",".webp","45752","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/edit-import-path.webp","docs",".webp","17344","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/edit-import-paths.webp","docs",".webp","2928","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/email-settings.webp","docs",".webp","54320","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/google-app-password.webp","docs",".webp","17486","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/immich_map_styles_publish.webp","docs",".webp","282296","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/jobs-tab.webp","docs",".webp","21128","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/libraries-dropdown.webp","docs",".webp","1896","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/library-management-page.webp","docs",".webp","79666","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/library-owner.webp","docs",".webp","14606","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/path-save.webp","docs",".webp","3302","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/pgadmin-add-new-server.webp","docs",".webp","19948","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/scan-new-library-files.webp","docs",".webp","3266","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/img/user-avatar.webp","docs",".webp","1798","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/python-file-upload.md","docs",".md","847","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/remote-access.md","docs",".md","4865","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/remote-machine-learning.md","docs",".md","4633","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/scaling-immich.md","docs",".md","2090","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/smtp-gmail.md","docs",".md","937","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/guides/template-backup-script.md","docs",".md","5347","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/_category_.json","docs",".json","42","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/all-in-one.md","docs",".md","494","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/config-file.md","docs",".md","5926","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/docker-compose.mdx","docs",".mdx","1645","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/environment-variables.md","docs",".md","24186","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/dot-env.webp","docs",".webp","56086","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/env-1.webp","docs",".webp","10482","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/env-2.webp","docs",".webp","101756","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas00.webp","docs",".webp","2694","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas01.webp","docs",".webp","4802","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas02.webp","docs",".webp","48792","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas03.webp","docs",".webp","12754","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas04.webp","docs",".webp","103115","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas05.webp","docs",".webp","1648","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas06.webp","docs",".webp","5264","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas07.webp","docs",".webp","50209","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"docs/docs/install/img/truenas/truenas08.webp","docs",".webp","27162","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
