record_id,previous_statement,disposition,why_previous_invalid,source_preserved,review_status
CAN-LAM-ARCH-334,"Implementation must honor this constraint: The final application must not require a Node/SvelteKit server runtime, server-side routes, SSR endpoints, or browser-to-HTTP data loading.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2163-2163,NOT_APPLICABLE
CAN-LAM-ARCH-336,"Lamha must provide It does not silently enable network use, and it does not prohibit a separately disclosed, user-enabled outbound client for an optional feature such as map tiles.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2165-2165,NOT_APPLICABLE
CAN-LAM-ARCH-337,Implementation must honor this constraint: Optional outbound clients must never become required for core behaviour or expose a listener.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2165-2165,NOT_APPLICABLE
CAN-LAM-ARCH-348,Implementation must honor this constraint: The app must remain usable while background work runs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2219-2219,NOT_APPLICABLE
CAN-LAM-ARCH-362,The final Lamha desktop runtime must not retain or require Its intended user behaviour exists in Lamha.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 2274-2274,NOT_APPLICABLE
CAN-LAM-ARCH-369,Implementation must honor this constraint: Keep compatibility while migration continues.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1371-1371,NOT_APPLICABLE
CAN-LAM-ARCH-371,Implementation must honor this constraint: Create only the capabilities and commands mapped to this phase.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1379-1379,NOT_APPLICABLE
CAN-LAM-ARCH-372,Implementation must honor this constraint: Add local settings and root selection.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1380-1380,NOT_APPLICABLE
CAN-LAM-ARCH-377,Implementation must honor this constraint: Offline coordinate/map browsing without required tiles.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1410-1410,NOT_APPLICABLE
CAN-LAM-ARCH-378,Implementation must honor this constraint: Generic Review Centre shell for conflicts and non-AI queues.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1412-1412,NOT_APPLICABLE
CAN-LAM-ARCH-379,Implementation must honor this constraint: Tauri commands replacing REST.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1413-1413,NOT_APPLICABLE
CAN-LAM-ARCH-388,Implementation must honor this constraint: Effective-dated active/former edge changes with notes and history.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1452-1452,NOT_APPLICABLE
CAN-LAM-ARCH-389,Implementation must honor this constraint: Visible versus attendee distinction.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1455-1455,NOT_APPLICABLE
CAN-LAM-ARCH-397,Recorded evidence must demonstrate: Targeted invalidation.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1486-1486,NOT_APPLICABLE
CAN-LAM-ARCH-410,Implementation must honor this constraint: Complete retained-feature integration matrix.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1547-1547,NOT_APPLICABLE
CAN-LAM-ARCH-411,Recorded evidence must demonstrate: Preserve the signed Phase 15 graph/report hash as pre-removal evidence.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1572-1572,NOT_APPLICABLE
CAN-LAM-ARCH-414,Recorded evidence must demonstrate: Pre-existing failures may remain only when.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1603-1603,NOT_APPLICABLE
CAN-LAM-ARCH-419,Recorded evidence must demonstrate: No upload is required.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1675-1675,NOT_APPLICABLE
CAN-LAM-ARCH-420,Recorded evidence must demonstrate: No server listener starts.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1676-1676,NOT_APPLICABLE
CAN-LAM-ARCH-421,Recorded evidence must demonstrate: No file outside selected roots is modified without selection.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1677-1677,NOT_APPLICABLE
CAN-LAM-ARCH-422,Recorded evidence must demonstrate: Interrupted operations recover.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1679-1679,NOT_APPLICABLE
CAN-LAM-ARCH-423,Recorded evidence must demonstrate: Rejected suggestions stay rejected.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1681-1681,NOT_APPLICABLE
CAN-LAM-ARCH-445,Recorded evidence must demonstrate: For implementation statuses use the defined status system.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1807-1807,NOT_APPLICABLE
CAN-LAM-ARCH-458,Implementation must honor this constraint: Final planning status must be exactly one of: PLANNING COMPLETE — READY FOR IMPLEMENTATION.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1839-1843,NOT_APPLICABLE
CAN-LAM-ARCH-459,Recorded evidence must demonstrate: Planning is complete only when.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1855-1855,NOT_APPLICABLE
CAN-LAM-ARCH-460,Recorded evidence must demonstrate: Repository roots are resolved.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1857-1857,NOT_APPLICABLE
CAN-LAM-ARCH-461,Recorded evidence must demonstrate: Meaningful code is inventoried.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1858-1858,NOT_APPLICABLE
CAN-LAM-ARCH-462,Recorded evidence must demonstrate: Architecture is mapped.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1859-1859,NOT_APPLICABLE
CAN-LAM-ARCH-463,Recorded evidence must demonstrate: Features are mapped.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1860-1860,NOT_APPLICABLE
CAN-LAM-ARCH-464,Recorded evidence must demonstrate: Dependencies are mapped.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1861-1861,NOT_APPLICABLE
CAN-LAM-ARCH-465,Recorded evidence must demonstrate: ML is mapped.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1862-1862,NOT_APPLICABLE
CAN-LAM-ARCH-466,Recorded evidence must demonstrate: Storage is mapped.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1863-1863,NOT_APPLICABLE
CAN-LAM-ARCH-467,Recorded evidence must demonstrate: Every requirement has an ID.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1864-1864,NOT_APPLICABLE
CAN-LAM-ARCH-468,Recorded evidence must demonstrate: Every requirement maps to code or confirmed absence.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1865-1865,NOT_APPLICABLE
CAN-LAM-ARCH-469,Recorded evidence must demonstrate: Every requirement has a target location.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1866-1866,NOT_APPLICABLE
CAN-LAM-ARCH-470,Recorded evidence must demonstrate: Every current feature is classified.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1868-1868,NOT_APPLICABLE
CAN-LAM-ARCH-471,Recorded evidence must demonstrate: Every removal has prerequisites.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1869-1869,NOT_APPLICABLE
CAN-LAM-ARCH-472,Recorded evidence must demonstrate: Baseline commands are recorded.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1871-1871,NOT_APPLICABLE
CAN-LAM-ARCH-473,Recorded evidence must demonstrate: Top-down and bottom-up audits agree.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1873-1873,NOT_APPLICABLE
CAN-LAM-ARCH-474,Recorded evidence must demonstrate: Locked unmapped requirements equal zero.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1874-1874,NOT_APPLICABLE
CAN-LAM-ARCH-475,Recorded evidence must demonstrate: Significant unknown code areas equal zero.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1875-1875,NOT_APPLICABLE
