Item type,Item ID,Review status,Provenance found,Result
requirement,CAN-LAM-ARCH-244,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-245,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-246,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-247,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-248,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-249,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-250,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-251,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-252,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-253,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-254,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-255,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-256,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-257,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-258,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-259,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-260,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-261,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-262,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-263,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-264,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-265,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-266,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-267,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-268,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-269,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-270,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-271,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-272,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-273,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-274,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-275,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-276,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-277,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-278,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-279,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-280,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-281,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-282,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-283,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-284,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-285,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-286,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-287,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-288,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-289,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-290,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-291,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-292,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-293,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-294,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-295,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-296,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-297,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-298,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-299,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-300,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-301,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-302,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-303,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-304,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-305,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-306,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-307,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-308,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-309,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-310,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-311,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-312,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-313,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-314,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-315,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-316,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-317,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-318,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-319,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-320,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-321,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-322,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-323,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-324,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-325,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-326,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-327,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-328,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-329,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-330,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-331,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-332,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-333,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-334,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-335,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-336,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-337,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-338,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-339,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-340,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-341,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-342,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-343,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-344,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-345,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-346,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-347,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-348,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-349,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-350,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-351,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-352,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-353,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-354,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-355,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-356,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-357,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-358,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-359,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-360,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-361,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-362,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-363,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-364,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-365,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-366,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-367,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-368,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-369,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-370,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-371,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-372,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-373,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-374,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-375,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-376,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-377,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-378,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-379,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-380,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-381,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-382,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-383,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-384,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-385,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-386,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-387,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-388,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-389,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-390,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-391,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-392,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-393,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-394,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-395,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-396,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-397,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-398,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-399,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-400,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-401,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-402,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-403,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-404,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-405,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-406,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-407,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-408,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-409,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-410,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-411,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-412,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-413,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-414,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-415,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-416,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-417,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-418,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-419,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-420,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-421,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-422,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-423,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-424,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-425,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-426,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-427,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-428,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-429,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-430,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-431,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-432,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-433,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-434,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-435,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-436,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-437,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-438,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-439,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-440,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-441,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-442,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-443,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ARCH-444,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-445,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-446,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-447,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-448,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-449,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-450,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-451,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-452,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-453,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-454,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-455,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-456,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-457,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ARCH-458,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-459,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-460,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-461,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-462,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-463,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-464,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-465,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-466,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-467,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-468,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-469,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-470,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-471,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-472,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-473,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-474,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-475,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-476,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-477,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-478,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-479,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-480,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-481,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-482,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-483,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-484,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-485,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-486,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-487,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-488,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-489,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-490,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-491,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-492,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-493,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-494,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-495,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-496,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-497,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-498,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-499,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-500,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-501,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ARCH-502,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-503,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-504,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-505,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-506,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-507,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-508,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ARCH-509,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-001,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-002,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-003,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-004,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-005,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-006,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-007,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-008,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-009,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-010,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-011,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-012,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-013,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-014,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-015,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-016,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-017,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-018,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-019,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-020,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-021,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-022,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-023,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-024,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-025,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-026,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-027,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-028,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-029,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-030,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-031,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-032,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-033,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-034,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-035,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-036,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-037,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-038,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-039,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-040,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-041,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-042,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-043,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-044,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-045,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-046,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-047,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-048,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-049,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-050,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-051,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-052,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-053,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-054,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-055,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-056,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-057,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-058,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-059,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-060,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-061,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-062,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-063,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-064,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-065,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-066,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-067,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-068,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-069,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-070,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-071,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-072,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-073,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-074,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-075,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-076,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-077,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-078,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-079,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-080,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-081,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-082,REVIEWED_CORRECTED,YES,PASS
requirement,CAN-LAM-ASSET-083,REVIEWED_CONFIRMED,YES,PASS
requirement,CAN-LAM-ASSET-084,RECLASSIFIED,YES,PASS
requirement,CAN-LAM-ASSET-085,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-086,NOT_APPLICABLE,YES,PASS
requirement,CAN-LAM-ASSET-087,NOT_APPLICABLE,YES,PASS
